VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,1/15/2015 19:05,1/15/2015 19:28,5,8.33,-73.86306,40.76958084,1,N,-73.95271301,40.78578186,1,26,1,0.5,8.08,5.33,0.3,41.21
2,1/15/2015 19:05,1/15/2015 19:20,1,2.37,-73.94554138,40.77942276,1,N,-73.98085022,40.78608322,1,11.5,1,0.5,0,0,0.3,13.3
2,1/15/2015 19:05,1/15/2015 19:20,2,7.13,-73.87445831,40.7740097,1,N,-73.95237732,40.71858978,1,21.5,1,0.5,4.5,0,0.3,27.8
2,1/15/2015 19:05,1/15/2015 19:31,1,3.6,-73.97660065,40.7518959,1,N,-73.99892426,40.71459579,2,17.5,1,0.5,0,0,0.3,19.3
2,1/15/2015 19:05,1/15/2015 19:10,1,0.89,-73.99495697,40.74507904,1,N,-73.99993896,40.73464966,1,5.5,1,0.5,1.62,0,0.3,8.92
2,1/15/2015 19:05,1/15/2015 19:10,1,0.96,-74.00093842,40.74706268,1,N,-74.00356293,40.73551178,1,5.5,1,0.5,1.3,0,0.3,8.6
2,1/15/2015 19:05,1/15/2015 19:12,2,1.25,-74.0027771,40.71789169,1,N,-74.00791931,40.70421982,1,6.5,1,0.5,1.5,0,0.3,9.8
2,1/15/2015 19:05,1/15/2015 19:22,5,2.11,-73.99745941,40.73636246,1,N,-73.9781723,40.76185608,1,11.5,1,0.5,2.5,0,0.3,15.8
2,1/15/2015 19:05,1/15/2015 19:14,5,1.15,-73.95227814,40.82399368,1,N,-73.95333862,40.81108856,1,7.5,1,0.5,1.7,0,0.3,11
2,1/15/2015 19:05,1/15/2015 19:16,1,1.53,-73.99112701,40.75008011,1,N,-73.98860931,40.73488998,2,9,1,0.5,0,0,0.3,10.8
2,1/15/2015 19:05,1/15/2015 19:49,1,18.06,-73.78657532,40.64412689,2,N,-73.98560333,40.74353027,1,52,0,0.5,6,5.33,0.3,64.13
2,1/15/2015 19:05,1/15/2015 19:18,1,1.76,-73.9936676,40.74144745,1,N,-73.99451447,40.75772095,1,10,1,0.5,2.36,0,0.3,14.16
2,1/15/2015 19:05,1/15/2015 19:21,6,5.19,-73.98529053,40.7440834,1,N,-74.00907898,40.70468903,1,17.5,1,0.5,3.7,0,0.3,23
2,1/15/2015 19:05,1/15/2015 19:14,1,1.38,-73.96977234,40.7856102,1,N,-73.95070648,40.77468109,1,7.5,1,0.5,1.7,0,0.3,11
2,1/15/2015 19:05,1/15/2015 19:05,2,0.01,0,0,5,N,0,0,1,60,0,0,0,0,0.3,60.3
2,1/15/2015 19:05,1/15/2015 19:17,2,2.23,-73.98509216,40.75698853,1,N,-73.98487854,40.78015137,1,10,1,0.5,2.2,0,0.3,14
2,1/15/2015 19:05,1/15/2015 19:15,1,1.56,-73.96616364,40.76216125,1,N,-73.95005035,40.77625275,1,8,1,0.5,1.8,0,0.3,11.6
2,1/15/2015 19:05,1/15/2015 19:15,5,1.57,-73.97842407,40.74620819,1,N,-73.98021698,40.72854233,1,8,1,0.5,1.8,0,0.3,11.6
2,1/15/2015 19:05,1/15/2015 19:17,1,2.92,-73.99835205,40.72003174,1,N,-73.95582581,40.71559906,1,12.5,1,0.5,2.7,0,0.3,17
1,1/10/2015 19:12,1/10/2015 19:31,1,2.9,-74.00305176,40.72771835,1,N,-73.97603607,40.76396942,2,13.5,0,0.5,0,0,0.3,14.3
1,1/10/2015 19:12,1/10/2015 19:46,1,16.4,-73.97709656,40.76317215,2,N,-73.79071045,40.64427567,1,52,0,0.5,10,0,0.3,62.8
2,1/25/2015 0:13,1/25/2015 0:13,1,0.02,-73.99481201,40.72774124,1,N,-73.99694061,40.72555923,2,2.5,0.5,0.5,0,0,0.3,3.8
2,1/25/2015 0:13,1/25/2015 0:29,1,1.73,-73.98593903,40.72676468,1,N,-74.00654602,40.73786545,2,11,0.5,0.5,0,0,0.3,12.3
2,1/25/2015 0:13,1/25/2015 0:25,1,2.25,-73.9799881,40.74327469,1,N,-74.00808716,40.73905563,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,1/25/2015 0:13,1/25/2015 0:25,1,3.53,-73.9889679,40.72167969,1,N,-73.97872925,40.76247025,2,12.5,0.5,0.5,0,0,0.3,13.8
2,1/25/2015 0:13,1/25/2015 0:23,1,2.01,-73.94868469,40.78236008,1,N,-73.95708466,40.80199051,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,1/25/2015 0:13,1/25/2015 0:24,1,3.37,-73.94551086,40.7737236,1,N,-73.98743439,40.75570679,1,12.5,0.5,0.5,0,0,0.3,13.8
2,1/25/2015 0:13,1/25/2015 0:22,1,1.35,-73.9339447,40.76285172,1,N,-73.91702271,40.7709465,1,8,0.5,0.5,0.7,0,0.3,10
2,1/25/2015 0:13,1/25/2015 0:18,1,1.18,-73.9830246,40.76781845,1,N,-73.9683075,40.76314926,1,6,0.5,0.5,1.8,0,0.3,9.1
2,1/25/2015 0:13,1/25/2015 0:21,5,2.05,-73.99095917,40.73482132,1,N,-73.99073029,40.75537109,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,1/25/2015 0:13,1/25/2015 0:34,1,3.05,-73.99163818,40.72708893,1,N,-73.95171356,40.7147789,1,16.5,0.5,0.5,5.34,0,0.3,23.14
2,1/25/2015 0:13,1/25/2015 0:27,4,3.06,-73.99263763,40.72379303,1,N,-73.96405029,40.75686646,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,1/25/2015 0:13,1/25/2015 0:15,1,0.49,-73.98616028,40.75994873,1,N,-73.98360443,40.7639389,2,4,0.5,0.5,0,0,0.3,5.3
2,1/25/2015 0:13,1/25/2015 0:24,1,2.6,-73.9484787,40.78247833,1,N,-73.97153473,40.80033875,1,11,0.5,0.5,1.5,0,0.3,13.8
2,1/25/2015 0:13,1/25/2015 0:41,1,6.17,-74.00163269,40.74093628,1,N,-73.91980743,40.74308014,1,24,0.5,0.5,2.7,0,0.3,28
2,1/25/2015 0:13,1/25/2015 0:34,1,3.72,-73.9753418,40.78987885,1,N,-74.00504303,40.74119186,1,16.5,0.5,0.5,3.56,0,0.3,21.36
2,1/25/2015 0:13,1/25/2015 0:18,1,1.1,-73.97988129,40.74624634,1,N,-73.98766327,40.73267365,2,6,0.5,0.5,0,0,0.3,7.3
2,1/25/2015 0:13,1/25/2015 0:21,2,2.63,-73.99282837,40.70148468,1,N,-73.99290466,40.71997833,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,1/25/2015 0:13,1/25/2015 0:22,2,2.22,-73.99253082,40.7244606,1,N,-74.01089478,40.70326614,1,9.5,0.5,0.5,2.7,0,0.3,13.5
2,1/25/2015 0:13,1/25/2015 0:20,1,1.79,-73.95568848,40.77246857,1,N,-73.97438049,40.75667191,1,8,0.5,0.5,2.79,0,0.3,12.09
2,1/25/2015 0:13,1/25/2015 0:24,1,1.14,-73.99311066,40.72428894,1,N,-74.00097656,40.73522186,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,1/25/2015 0:13,1/25/2015 1:02,1,10.2,-73.997612,40.76224136,1,N,-73.90857697,40.69004822,2,39,0.5,0.5,0,0,0.3,40.3
2,1/4/2015 13:44,1/4/2015 13:53,5,1.48,-73.98635101,40.75937653,1,N,-73.99624634,40.74671173,1,7.5,0,0.5,1.5,0,0.3,9.8
2,1/4/2015 13:44,1/4/2015 13:45,1,0.03,-73.94451141,40.79456711,1,N,-73.94470215,40.79433441,2,2.5,0,0.5,0,0,0.3,3.3
1,1/4/2015 13:44,1/4/2015 13:56,1,2.5,0,0,1,N,0,0,1,11,0,0.5,2.35,0,0,14.15
2,1/4/2015 13:44,1/4/2015 13:46,1,0.36,-73.99124908,40.76546097,1,N,-73.98753357,40.76840973,2,3.5,0,0.5,0,0,0.3,4.3
2,1/4/2015 13:44,1/4/2015 13:56,3,3.14,-73.97794342,40.68487167,1,N,-73.99649048,40.72550964,1,12.5,0,0.5,2.5,0,0.3,15.8
2,1/4/2015 13:44,1/4/2015 13:53,1,1.14,-73.99095154,40.75080872,1,N,-73.97940826,40.74126053,1,7,0,0.5,1.4,0,0.3,9.2
2,1/4/2015 13:44,1/4/2015 14:04,1,8.98,-73.8710022,40.77379227,1,N,-73.96136475,40.77004242,1,27,0,0.5,0,5.33,0.3,33.13
2,1/4/2015 13:44,1/4/2015 13:49,1,0.85,0,0,1,N,0,0,2,5.5,0,0.5,0,0,0.3,6.3
1,1/4/2015 13:44,1/4/2015 13:49,2,0.7,-73.99473572,40.74009323,1,N,-73.9983139,40.7362442,2,5,0,0.5,0,0,0,5.8
1,1/4/2015 13:44,1/4/2015 13:51,3,1.5,-74.01420593,40.71208954,1,N,-74.00109863,40.72412872,2,7.5,0,0.5,0,0,0,8.3
2,1/4/2015 13:44,1/4/2015 13:55,2,1.26,-73.97955322,40.76626587,1,N,-73.98338318,40.75531387,2,8.5,0,0.5,0,0,0.3,9.3
2,1/4/2015 13:44,1/4/2015 13:51,1,1.56,-73.95778656,40.77458572,1,N,-73.97223663,40.75688553,1,7,0,0.5,1,0,0.3,8.8
1,1/4/2015 13:44,1/4/2015 13:53,1,1.5,-73.96940613,40.7985878,1,N,-73.97188568,40.78194046,1,8,0,0.5,1.75,0,0,10.55
1,1/4/2015 13:44,1/4/2015 13:50,1,1.1,-73.96797943,40.80213547,1,N,-73.97768402,40.78726578,1,6.5,0,0.5,2,0,0,9.3
1,1/4/2015 13:44,1/4/2015 13:47,1,0.5,-73.96251678,40.7700386,1,N,-73.96773529,40.76285553,1,4,0,0.5,1,0,0,5.8
2,1/4/2015 13:44,1/4/2015 14:02,2,8.79,-73.96420288,40.77336884,1,N,-73.87063599,40.77383423,1,26,0,0.5,4,5.33,0.3,36.13
2,1/4/2015 13:44,1/4/2015 13:53,1,1.39,-73.98625183,40.73043823,1,N,-73.99121857,40.74216843,2,7.5,0,0.5,0,0,0.3,8.3
2,1/15/2015 14:00,1/15/2015 14:11,1,1.64,-73.9837265,40.74634171,1,N,-73.96679688,40.76140594,2,8.5,0,0.5,0,0,0.3,9.3
2,1/15/2015 14:00,1/15/2015 14:19,1,1.53,-73.99578094,40.73294067,1,N,-73.99107361,40.75038147,2,12,0,0.5,0,0,0.3,12.8
2,1/15/2015 14:00,1/15/2015 14:31,5,7.48,-73.87081909,40.77370071,1,N,-73.96869659,40.76268005,2,27,0,0.5,0,0,0.3,27.8
2,1/15/2015 14:00,1/15/2015 14:13,1,3,-73.96427155,40.7730217,1,N,-73.96577454,40.80466843,2,12,0,0.5,0,0,0.3,12.8
2,1/15/2015 14:00,1/15/2015 14:05,1,0.67,-73.97093201,40.79592133,1,N,-73.97016907,40.78912354,1,5,0,0.5,1,0,0.3,6.8
2,1/15/2015 14:00,1/15/2015 14:20,1,1.51,-73.97212219,40.75902939,1,N,-73.99093628,40.7557373,1,13,0,0.5,2.6,0,0.3,16.4
2,1/15/2015 14:00,1/15/2015 14:05,2,0.85,-73.98056793,40.7656517,1,N,-73.97304535,40.75827026,2,5.5,0,0.5,0,0,0.3,6.3
2,1/15/2015 14:00,1/15/2015 14:58,1,15.2,-73.8012619,40.66772842,2,N,-73.9933548,40.75600052,1,52,0,0.5,14.33,5.33,0.3,72.46
2,1/15/2015 14:00,1/15/2015 14:41,3,9.96,-73.99095917,40.74534225,1,N,-73.97360229,40.63248062,2,35.5,0,0.5,0,0,0.3,36.3
2,1/15/2015 14:00,1/15/2015 14:04,1,0.76,-73.96351624,40.77156067,1,N,-73.95298767,40.77246094,1,5,0,0.5,1,0,0.3,6.8
2,1/15/2015 14:00,1/15/2015 14:04,1,0.38,-73.99138641,40.7701683,1,N,-73.98978424,40.77473831,2,4,0,0.5,0,0,0.3,4.8
2,1/15/2015 14:00,1/15/2015 14:05,2,0.63,-73.95426941,40.77827072,1,N,-73.95627594,40.78404617,1,5,0,0.5,1,0,0.3,6.8
2,1/15/2015 14:00,1/15/2015 14:39,1,12.63,-73.78852844,40.64778519,1,N,-73.97788239,40.68964005,1,40,0,0.5,12,0,0.3,52.8
2,1/15/2015 14:00,1/15/2015 14:10,1,1.2,-73.9940033,40.7513504,1,N,-73.98135376,40.76112366,2,8.5,0,0.5,0,0,0.3,9.3
2,1/15/2015 14:00,1/15/2015 14:16,2,1.18,-74.00641632,40.73965454,1,N,-73.98991394,40.73839569,1,10.5,0,0.5,2.1,0,0.3,13.4
2,1/15/2015 14:00,1/15/2015 14:47,1,10.89,-74.00640869,40.73976517,1,N,-73.87119293,40.77421188,1,40.5,0,0.5,9.17,5.33,0.3,55.8
2,1/15/2015 14:00,1/15/2015 14:41,6,10.39,-73.9930954,40.74725723,1,N,-73.86483002,40.77032089,1,38,0,0.5,10.83,5.33,0.3,54.96
2,1/15/2015 14:00,1/15/2015 14:33,5,2.96,-73.96273041,40.77416992,1,N,-73.99333191,40.7498703,2,20.5,0,0.5,0,0,0.3,21.3
2,1/15/2015 14:00,1/15/2015 14:10,1,1.18,-73.9825592,40.77320099,1,N,-73.96412659,40.76470947,1,8,0,0.5,1.6,0,0.3,10.4
2,1/15/2015 14:00,1/15/2015 14:14,1,1.62,-73.97618103,40.75120544,1,N,-73.9863739,40.7665863,1,10.5,0,0.5,2.1,0,0.3,13.4
2,1/15/2015 14:00,1/15/2015 14:16,1,1.56,-73.95927429,40.77437592,1,N,-73.97639465,40.76293945,2,10.5,0,0.5,0,0,0.3,11.3
2,1/15/2015 14:00,1/15/2015 14:23,5,4.96,-73.97286224,40.74352264,1,N,-73.91412354,40.76496887,2,19,0,0.5,0,0,0.3,19.8
1,1/26/2015 12:41,1/26/2015 12:48,2,1,-73.96663666,40.80465698,1,N,-73.95440674,40.8083725,1,7,0,0.5,1.55,0,0.3,9.35
1,1/26/2015 12:41,1/26/2015 12:55,1,4.3,-73.96664429,40.80441666,1,N,-73.99112701,40.76107025,2,15.5,0,0.5,0,0,0.3,16.3
1,1/26/2015 12:41,1/26/2015 12:45,1,0.5,-73.98281097,40.74525452,1,N,-73.9800415,40.7520752,2,4.5,0,0.5,0,0,0.3,5.3
1,1/26/2015 12:41,1/26/2015 12:45,1,0.8,-73.99149323,40.73893738,1,N,-73.98859406,40.73051071,2,5,0,0.5,0,0,0.3,5.8
1,1/26/2015 12:41,1/26/2015 13:05,1,1.1,-73.98239136,40.75740814,1,N,-73.9686203,40.76152039,1,14.5,0,0.5,3.05,0,0.3,18.35
1,1/26/2015 12:41,1/26/2015 13:00,1,2.9,-73.97307587,40.78036118,1,N,-73.98625946,40.74664307,2,14,0,0.5,0,0,0.3,14.8
1,1/26/2015 12:41,1/26/2015 12:44,1,0.3,-73.97181702,40.75690079,1,N,-73.97454834,40.75173569,2,4,0,0.5,0,0,0.3,4.8
1,1/26/2015 12:41,1/26/2015 12:59,1,3.5,-73.9734726,40.74392319,1,N,-73.98201752,40.77973557,1,15,0,0.5,3.15,0,0.3,18.95
1,1/26/2015 12:41,1/26/2015 12:49,1,1.2,-74.01268005,40.7068367,1,N,-74.01604462,40.71485901,2,8,0,0.5,0,0,0.3,8.8
1,1/26/2015 12:41,1/26/2015 12:51,1,1.3,-73.97639465,40.74840164,1,N,-73.99404907,40.74616241,1,8,0,0.5,1,0,0.3,9.8
1,1/26/2015 12:41,1/26/2015 12:52,1,1.9,-73.98925018,40.74198532,1,N,-74.00258636,40.76076889,1,10,0,0.5,2.7,0,0.3,13.5
1,1/26/2015 12:41,1/26/2015 12:48,1,1,-73.98735046,40.74944687,1,N,-74.0040741,40.75583267,1,6.5,0,0.5,1.46,0,0.3,8.76
1,1/26/2015 12:41,1/26/2015 12:59,1,8.1,-73.86384583,40.76979446,1,N,-73.96227264,40.71165466,1,24.5,0,0.5,5.05,0,0.3,30.35
1,1/26/2015 12:41,1/26/2015 12:46,1,1,-73.96928406,40.7611351,1,N,-73.97253418,40.74954605,2,5.5,0,0.5,0,0,0.3,6.3
1,1/26/2015 12:41,1/26/2015 12:47,2,1.6,-74.00725555,40.72868347,1,N,-73.99505615,40.75000381,1,7,0,0.5,1.95,0,0.3,9.75
1,1/26/2015 12:41,1/26/2015 12:54,1,1.6,-73.98120117,40.73318481,1,N,-73.97855377,40.74808884,1,10,0,0.5,1,0,0.3,11.8
1,1/26/2015 12:41,1/26/2015 13:00,1,3.2,-73.99229431,40.75383759,1,N,-73.99629974,40.74049759,1,14.5,0,0.5,3.05,0,0.3,18.35
1,1/26/2015 12:41,1/26/2015 12:46,1,1,-73.96748352,40.76601028,1,N,-73.96095276,40.77795029,1,6,0,0.5,1,0,0.3,7.8
1,1/26/2015 12:41,1/26/2015 12:56,1,2.2,-73.95759583,40.7745285,1,N,-73.98458862,40.76975632,2,12,0,0.5,0,0,0.3,12.8
1,1/26/2015 12:41,1/26/2015 12:47,1,0.7,-73.95232391,40.7770462,1,N,-73.96235657,40.77733612,2,6,0,0.5,0,0,0.3,6.8
1,1/26/2015 12:41,1/26/2015 13:07,1,4.2,-73.98628235,40.74683762,1,N,-73.944664,40.7950058,2,19.5,0,0.5,0,0,0.3,20.3
1,1/26/2015 12:41,1/26/2015 13:03,2,16.3,-73.9983902,40.7616806,3,N,-74.17723846,40.69504166,1,60.5,0,0,15.3,15.75,0.3,91.85
2,1/7/2015 14:58,1/7/2015 15:23,1,3.12,-73.96896362,40.7641449,1,N,-73.99299622,40.72700119,1,17,0,0.5,2.22,0,0.3,20.02
1,1/15/2015 10:26,1/15/2015 10:30,1,0.8,-73.97223663,40.74559402,1,N,-73.96466827,40.75601959,1,5.5,0,0.5,1,0,0.3,7.3
1,1/15/2015 10:26,1/15/2015 10:42,1,1.9,-73.94948578,40.77207184,1,N,-73.97072601,40.75839233,2,12.5,0,0.5,0,0,0.3,13.3
1,1/15/2015 10:26,1/15/2015 10:51,1,2.6,-73.96176147,40.76427078,1,N,-73.98921967,40.74206543,1,16,0,0.5,3.35,0,0.3,20.15
1,1/15/2015 10:26,1/15/2015 10:38,1,0.8,-73.99343872,40.74200058,1,N,-73.98744965,40.75202179,1,8.5,0,0.5,1.85,0,0.3,11.15
1,1/15/2015 10:26,1/15/2015 10:49,2,6.8,-73.97297668,40.7611351,1,N,-74.00971222,40.70956421,1,23,0,0.5,4.5,0,0.3,28.3
1,1/15/2015 10:26,1/15/2015 10:34,1,1.3,-73.94763947,40.77514267,1,N,-73.96069336,40.76080704,1,7.5,0,0.5,1,0,0.3,9.3
1,1/15/2015 10:26,1/15/2015 10:35,1,0.7,-73.98516846,40.75121307,1,N,-73.97951508,40.7618866,2,7.5,0,0.5,0,0,0.3,8.3
1,1/15/2015 10:26,1/15/2015 10:33,1,0.3,-73.98387146,40.74245453,1,N,-73.98730469,40.74406052,2,6,0,0.5,0,0,0.3,6.8
1,1/15/2015 10:26,1/15/2015 10:36,1,1.4,-73.96815491,40.76235962,1,N,-73.98164368,40.74707031,1,8,0,0.5,1.2,0,0.3,10
1,1/15/2015 10:26,1/15/2015 10:32,1,1.2,-74.00554657,40.72677612,1,N,-74.01348114,40.71365738,1,6.5,0,0.5,1.45,0,0.3,8.75
1,1/15/2015 10:26,1/15/2015 11:08,2,12.6,-73.86273956,40.7688446,1,N,-73.98956299,40.75883865,2,40,0,0.5,0,5.33,0.3,46.13
1,1/15/2015 10:26,1/15/2015 10:26,2,0,-73.98765564,40.74364471,5,N,-73.98748779,40.7434845,1,60,0,0,15,0,0.3,75.3
1,1/15/2015 10:26,1/15/2015 10:27,1,0,-73.94652557,40.7449913,1,N,-73.94652557,40.7449913,2,3,0,0.5,0,0,0.3,3.8
2,1/7/2015 14:58,1/7/2015 15:05,1,1.08,-73.98810577,40.7690506,1,N,-73.98151398,40.75934601,1,6.5,0,0.5,1.62,0,0.3,8.92
2,1/7/2015 14:58,1/7/2015 15:10,2,1.58,-73.98195648,40.76926041,1,N,-73.97346497,40.78977585,1,9.5,0,0.5,1,0,0.3,11.3
2,1/7/2015 14:58,1/7/2015 15:04,1,0.96,-73.96585846,40.79052353,1,N,-73.95323944,40.78548813,1,6.5,0,0.5,1.95,0,0.3,9.25
2,1/7/2015 14:58,1/7/2015 15:02,1,0.77,-73.996521,40.7256813,1,N,-73.98903656,40.73068619,1,5,0,0.5,1,0,0.3,6.8
2,1/7/2015 14:58,1/7/2015 15:06,1,0.98,-73.94869232,40.77778244,1,N,-73.95528412,40.78686905,1,7,0,0.5,1.4,0,0.3,9.2
2,1/7/2015 14:58,1/7/2015 15:02,2,0.79,-73.96013641,40.65699768,1,N,-73.94686127,40.65715408,2,5,0,0.5,0,0,0.3,5.8
2,1/7/2015 14:58,1/7/2015 15:12,3,4.39,-73.98866272,40.72270584,1,N,-73.98722076,40.69440842,2,15.5,0,0.5,0,0,0.3,16.3
2,1/7/2015 14:58,1/7/2015 15:24,1,3.37,-73.9641037,40.76785278,1,N,-73.99427032,40.74523544,1,18,0,0.5,3.6,0,0.3,22.4
2,1/7/2015 14:58,1/7/2015 15:16,1,1.53,-73.95317841,40.7827301,1,N,-73.95329285,40.7665329,1,12,0,0.5,2.4,0,0.3,15.2
2,1/7/2015 14:58,1/7/2015 15:16,6,11.4,-73.78215027,40.64471054,1,N,-73.86286926,40.76715851,1,31.5,0,0.5,6.3,0,0.3,38.6
2,1/7/2015 14:58,1/7/2015 15:07,2,1.46,-73.98213196,40.76839066,1,N,-73.99198151,40.74945068,2,8,0,0.5,0,0,0.3,8.8
2,1/7/2015 14:58,1/7/2015 15:06,1,1.25,-73.98511505,40.75937653,1,N,-73.99356079,40.7514534,2,7.5,0,0.5,0,0,0.3,8.3
2,1/7/2015 14:58,1/7/2015 15:03,2,1.3,-74.01046753,40.71883011,1,N,-74.00759888,40.73429871,2,6.5,0,0.5,0,0,0.3,7.3
2,1/7/2015 14:58,1/7/2015 15:00,2,0.69,-73.95101929,40.78312302,1,N,-73.94373322,40.78784561,1,4,0,0.5,0.8,0,0.3,5.6
2,1/7/2015 14:58,1/7/2015 15:04,2,0.96,-74.00460815,40.74152374,1,N,-73.99143982,40.73668671,2,6.5,0,0.5,0,0,0.3,7.3
2,1/7/2015 14:58,1/7/2015 15:14,2,2.05,-73.99359894,40.74993134,1,N,-73.98448181,40.73537827,1,12,0,0.5,3.6,0,0.3,16.4
2,1/7/2015 14:58,1/7/2015 15:03,1,0.72,-73.96529388,40.76332474,1,N,-73.95700836,40.76816559,1,5.5,0,0.5,0.6,0,0.3,6.9
2,1/7/2015 14:58,1/7/2015 15:11,1,2.32,-73.95791626,40.78505707,1,N,-73.98427582,40.77013016,2,11,0,0.5,0,0,0.3,11.8
2,1/7/2015 14:58,1/7/2015 15:25,1,3.4,-73.97386932,40.79164124,1,N,-73.94551849,40.81803131,2,17.5,0,0.5,0,0,0.3,18.3
2,1/7/2015 14:58,1/7/2015 15:06,1,1.56,-73.96090698,40.7611618,1,N,-73.94522858,40.77421951,1,8,0,0.5,0.7,0,0.3,9.5
1,1/15/2015 9:46,1/15/2015 9:57,1,3.1,-74.01138306,40.71348953,1,N,-73.99554443,40.74922943,2,11.5,0,0.5,0,0,0.3,12.3
1,1/15/2015 9:46,1/15/2015 9:56,1,0.8,-73.99701691,40.74232101,1,N,-73.98770142,40.73540497,1,7.5,0,0.5,1,0,0.3,9.3
1,1/15/2015 9:46,1/15/2015 10:27,1,9.5,-73.87297058,40.77403259,1,N,-74.00010681,40.71933746,2,34,0,0.5,0,0,0.3,34.8
1,1/15/2015 9:47,1/15/2015 10:00,1,1,0,0,1,N,0,0,2,10,0,0.5,0,0,0.3,10.8
1,1/15/2015 9:47,1/15/2015 9:50,1,0.4,-74.00221252,40.72949219,1,N,-73.9969101,40.72514343,1,4.5,0,0.5,1,0,0.3,6.3
1,1/15/2015 9:47,1/15/2015 10:17,3,8.3,0,0,1,N,0,0,1,27.5,0,0.5,10,5.33,0.3,43.63
1,1/15/2015 9:47,1/15/2015 10:01,1,1.1,-73.96573639,40.7954216,1,N,-73.95262909,40.78934479,2,10,0,0.5,0,0,0.3,10.8
1,1/15/2015 9:47,1/15/2015 10:14,2,2.2,-74.00695801,40.73000336,1,N,-73.98561859,40.7528801,1,16.5,0,0.5,3.46,0,0.3,20.76
1,1/15/2015 9:47,1/15/2015 9:57,1,0.7,-73.97551727,40.75428009,1,N,-73.97853088,40.76155853,2,7.5,0,0.5,0,0,0.3,8.3
1,1/15/2015 9:47,1/15/2015 9:53,3,0.8,-73.94737244,40.77603912,1,N,-73.95754242,40.77267075,1,6,0,0.5,1.36,0,0.3,8.16
